"","date_full","date","hour","sonde","value","variety","culture","bac","modality"
"9736",2022-04-04 15:15:00,2022-04-04,1899-12-31 15:15:00,"T_14",12.763552,"Fe","Mo","1","Fe_Mo_1"
"9737",2022-04-04 15:30:00,2022-04-04,1899-12-31 15:30:00,"T_14",12.663712,"Fe","Mo","1","Fe_Mo_1"
"9738",2022-04-04 15:45:00,2022-04-04,1899-12-31 15:45:00,"T_14",12.613792,"Fe","Mo","1","Fe_Mo_1"
"9739",2022-04-04 16:00:00,2022-04-04,1899-12-31 16:00:00,"T_14",12.613792,"Fe","Mo","1","Fe_Mo_1"
"9740",2022-04-04 16:15:00,2022-04-04,1899-12-31 16:15:00,"T_14",12.663712,"Fe","Mo","1","Fe_Mo_1"
"9741",2022-04-04 16:30:00,2022-04-04,1899-12-31 16:30:00,"T_14",12.63376,"Fe","Mo","1","Fe_Mo_1"
"9742",2022-04-04 16:45:00,2022-04-04,1899-12-31 16:45:00,"T_14",12.553888,"Fe","Mo","1","Fe_Mo_1"
"9743",2022-04-04 17:00:00,2022-04-04,1899-12-31 17:00:00,"T_14",12.464032,"Fe","Mo","1","Fe_Mo_1"
"9744",2022-04-04 17:15:00,2022-04-04,1899-12-31 17:15:00,"T_14",12.344224,"Fe","Mo","1","Fe_Mo_1"
"9745",2022-04-04 17:30:00,2022-04-04,1899-12-31 17:30:00,"T_14",12.214432,"Fe","Mo","1","Fe_Mo_1"
"9746",2022-04-04 17:45:00,2022-04-04,1899-12-31 17:45:00,"T_14",11.924896,"Fe","Mo","1","Fe_Mo_1"
"9747",2022-04-04 18:00:00,2022-04-04,1899-12-31 18:00:00,"T_14",11.645344,"Fe","Mo","1","Fe_Mo_1"
"9748",2022-04-04 18:15:00,2022-04-04,1899-12-31 18:15:00,"T_14",11.505568,"Fe","Mo","1","Fe_Mo_1"
"9749",2022-04-04 18:30:00,2022-04-04,1899-12-31 18:30:00,"T_14",11.375776,"Fe","Mo","1","Fe_Mo_1"
"9750",2022-04-04 18:45:00,2022-04-04,1899-12-31 18:45:00,"T_14",11.245984,"Fe","Mo","1","Fe_Mo_1"
"9751",2022-04-04 19:00:00,2022-04-04,1899-12-31 19:00:00,"T_14",11.126176,"Fe","Mo","1","Fe_Mo_1"
"9752",2022-04-04 19:15:00,2022-04-04,1899-12-31 19:15:00,"T_14",10.846624,"Fe","Mo","1","Fe_Mo_1"
"9753",2022-04-04 19:30:00,2022-04-04,1899-12-31 19:30:00,"T_14",10.88656,"Fe","Mo","1","Fe_Mo_1"
"9754",2022-04-04 19:45:00,2022-04-04,1899-12-31 19:45:00,"T_14",10.7368,"Fe","Mo","1","Fe_Mo_1"
"9755",2022-04-04 20:00:00,2022-04-04,1899-12-31 20:00:00,"T_14",10.567072,"Fe","Mo","1","Fe_Mo_1"
"9756",2022-04-04 20:15:00,2022-04-04,1899-12-31 20:15:00,"T_14",10.567072,"Fe","Mo","1","Fe_Mo_1"
"9757",2022-04-04 20:30:00,2022-04-04,1899-12-31 20:30:00,"T_14",10.247584,"Fe","Mo","1","Fe_Mo_1"
"9758",2022-04-04 20:45:00,2022-04-04,1899-12-31 20:45:00,"T_14",9.53872,"Fe","Mo","1","Fe_Mo_1"
"9759",2022-04-04 21:00:00,2022-04-04,1899-12-31 21:00:00,"T_14",9.13936,"Fe","Mo","1","Fe_Mo_1"
"9760",2022-04-04 21:15:00,2022-04-04,1899-12-31 21:15:00,"T_14",8.999584,"Fe","Mo","1","Fe_Mo_1"
"9761",2022-04-04 21:30:00,2022-04-04,1899-12-31 21:30:00,"T_14",8.759968,"Fe","Mo","1","Fe_Mo_1"
"9762",2022-04-04 21:45:00,2022-04-04,1899-12-31 21:45:00,"T_14",8.4904,"Fe","Mo","1","Fe_Mo_1"
"9763",2022-04-04 22:00:00,2022-04-04,1899-12-31 22:00:00,"T_14",8.270752,"Fe","Mo","1","Fe_Mo_1"
"9764",2022-04-04 22:15:00,2022-04-04,1899-12-31 22:15:00,"T_14",8.101024,"Fe","Mo","1","Fe_Mo_1"
"9765",2022-04-04 22:30:00,2022-04-04,1899-12-31 22:30:00,"T_14",8.04112,"Fe","Mo","1","Fe_Mo_1"
"9766",2022-04-04 22:45:00,2022-04-04,1899-12-31 22:45:00,"T_14",7.931296,"Fe","Mo","1","Fe_Mo_1"
"9767",2022-04-04 23:00:00,2022-04-04,1899-12-31 23:00:00,"T_14",7.7416,"Fe","Mo","1","Fe_Mo_1"
"9768",2022-04-04 23:15:00,2022-04-04,1899-12-31 23:15:00,"T_14",7.69168,"Fe","Mo","1","Fe_Mo_1"
"9769",2022-04-04 23:30:00,2022-04-04,1899-12-31 23:30:00,"T_14",7.621792,"Fe","Mo","1","Fe_Mo_1"
"9770",2022-04-04 23:45:00,2022-04-04,1899-12-31 23:45:00,"T_14",7.571872,"Fe","Mo","1","Fe_Mo_1"
"9771",2022-04-04,2022-04-04,1899-12-31,"T_14",7.551904,"Fe","Mo","1","Fe_Mo_1"
"9772",2022-04-05 00:15:00,2022-04-05,1899-12-31 00:15:00,"T_14",7.69168,"Fe","Mo","1","Fe_Mo_1"
"9773",2022-04-05 00:30:00,2022-04-05,1899-12-31 00:30:00,"T_14",7.661728,"Fe","Mo","1","Fe_Mo_1"
"9774",2022-04-05 00:45:00,2022-04-05,1899-12-31 00:45:00,"T_14",7.611808,"Fe","Mo","1","Fe_Mo_1"
"9775",2022-04-05 01:00:00,2022-04-05,1899-12-31 01:00:00,"T_14",7.521952,"Fe","Mo","1","Fe_Mo_1"
"9776",2022-04-05 01:15:00,2022-04-05,1899-12-31 01:15:00,"T_14",7.482016,"Fe","Mo","1","Fe_Mo_1"
"9777",2022-04-05 01:30:00,2022-04-05,1899-12-31 01:30:00,"T_14",7.422112,"Fe","Mo","1","Fe_Mo_1"
"9778",2022-04-05 01:45:00,2022-04-05,1899-12-31 01:45:00,"T_14",7.382176,"Fe","Mo","1","Fe_Mo_1"
"9779",2022-04-05 02:00:00,2022-04-05,1899-12-31 02:00:00,"T_14",7.252384,"Fe","Mo","1","Fe_Mo_1"
"9780",2022-04-05 02:15:00,2022-04-05,1899-12-31 02:15:00,"T_14",7.152544,"Fe","Mo","1","Fe_Mo_1"
"9781",2022-04-05 02:30:00,2022-04-05,1899-12-31 02:30:00,"T_14",7.112608,"Fe","Mo","1","Fe_Mo_1"
"9782",2022-04-05 02:45:00,2022-04-05,1899-12-31 02:45:00,"T_14",7.19248,"Fe","Mo","1","Fe_Mo_1"
"9783",2022-04-05 03:00:00,2022-04-05,1899-12-31 03:00:00,"T_14",7.262368,"Fe","Mo","1","Fe_Mo_1"
"9784",2022-04-05 03:15:00,2022-04-05,1899-12-31 03:15:00,"T_14",7.322272,"Fe","Mo","1","Fe_Mo_1"
"9785",2022-04-05 03:30:00,2022-04-05,1899-12-31 03:30:00,"T_14",7.312288,"Fe","Mo","1","Fe_Mo_1"
"9786",2022-04-05 03:45:00,2022-04-05,1899-12-31 03:45:00,"T_14",7.302304,"Fe","Mo","1","Fe_Mo_1"
"9787",2022-04-05 04:00:00,2022-04-05,1899-12-31 04:00:00,"T_14",7.252384,"Fe","Mo","1","Fe_Mo_1"
"9788",2022-04-05 04:15:00,2022-04-05,1899-12-31 04:15:00,"T_14",7.222432,"Fe","Mo","1","Fe_Mo_1"
"9789",2022-04-05 04:30:00,2022-04-05,1899-12-31 04:30:00,"T_14",7.2424,"Fe","Mo","1","Fe_Mo_1"
"9790",2022-04-05 04:45:00,2022-04-05,1899-12-31 04:45:00,"T_14",7.19248,"Fe","Mo","1","Fe_Mo_1"
"9791",2022-04-05 05:00:00,2022-04-05,1899-12-31 05:00:00,"T_14",7.162528,"Fe","Mo","1","Fe_Mo_1"
"9792",2022-04-05 05:15:00,2022-04-05,1899-12-31 05:15:00,"T_14",7.102624,"Fe","Mo","1","Fe_Mo_1"
"9793",2022-04-05 05:30:00,2022-04-05,1899-12-31 05:30:00,"T_14",7.062688,"Fe","Mo","1","Fe_Mo_1"
"9794",2022-04-05 05:45:00,2022-04-05,1899-12-31 05:45:00,"T_14",7.032736,"Fe","Mo","1","Fe_Mo_1"
"9795",2022-04-05 06:00:00,2022-04-05,1899-12-31 06:00:00,"T_14",7.002784,"Fe","Mo","1","Fe_Mo_1"
"9796",2022-04-05 06:15:00,2022-04-05,1899-12-31 06:15:00,"T_14",6.982816,"Fe","Mo","1","Fe_Mo_1"
"9797",2022-04-05 06:30:00,2022-04-05,1899-12-31 06:30:00,"T_14",6.94288,"Fe","Mo","1","Fe_Mo_1"
"9798",2022-04-05 06:45:00,2022-04-05,1899-12-31 06:45:00,"T_14",7.711648,"Fe","Mo","1","Fe_Mo_1"
"9799",2022-04-05 07:00:00,2022-04-05,1899-12-31 07:00:00,"T_14",8.869792,"Fe","Mo","1","Fe_Mo_1"
"9800",2022-04-05 07:15:00,2022-04-05,1899-12-31 07:15:00,"T_14",9.359008,"Fe","Mo","1","Fe_Mo_1"
"9801",2022-04-05 07:30:00,2022-04-05,1899-12-31 07:30:00,"T_14",9.7384,"Fe","Mo","1","Fe_Mo_1"
"9802",2022-04-05 07:45:00,2022-04-05,1899-12-31 07:45:00,"T_14",10.127776,"Fe","Mo","1","Fe_Mo_1"
"9803",2022-04-05 08:00:00,2022-04-05,1899-12-31 08:00:00,"T_14",10.467232,"Fe","Mo","1","Fe_Mo_1"
"9804",2022-04-05 08:15:00,2022-04-05,1899-12-31 08:15:00,"T_14",10.766752,"Fe","Mo","1","Fe_Mo_1"
"9805",2022-04-05 08:30:00,2022-04-05,1899-12-31 08:30:00,"T_14",11.096224,"Fe","Mo","1","Fe_Mo_1"
"9806",2022-04-05 08:45:00,2022-04-05,1899-12-31 08:45:00,"T_14",11.495584,"Fe","Mo","1","Fe_Mo_1"
"9807",2022-04-05 09:00:00,2022-04-05,1899-12-31 09:00:00,"T_14",11.924896,"Fe","Mo","1","Fe_Mo_1"
"9808",2022-04-05 09:15:00,2022-04-05,1899-12-31 09:15:00,"T_14",12.224416,"Fe","Mo","1","Fe_Mo_1"
"9809",2022-04-05 09:30:00,2022-04-05,1899-12-31 09:30:00,"T_14",12.28432,"Fe","Mo","1","Fe_Mo_1"
"9810",2022-04-05 09:45:00,2022-04-05,1899-12-31 09:45:00,"T_14",12.643744,"Fe","Mo","1","Fe_Mo_1"
"9811",2022-04-05 10:00:00,2022-04-05,1899-12-31 10:00:00,"T_14",12.843424,"Fe","Mo","1","Fe_Mo_1"
"9812",2022-04-05 10:15:00,2022-04-05,1899-12-31 10:15:00,"T_14",13.222816,"Fe","Mo","1","Fe_Mo_1"
"9813",2022-04-05 10:30:00,2022-04-05,1899-12-31 10:30:00,"T_14",13.851808,"Fe","Mo","1","Fe_Mo_1"
"9814",2022-04-05 10:45:00,2022-04-05,1899-12-31 10:45:00,"T_14",13.242784,"Fe","Mo","1","Fe_Mo_1"
"9815",2022-04-05 11:00:00,2022-04-05,1899-12-31 11:00:00,"T_14",13.452448,"Fe","Mo","1","Fe_Mo_1"
"9816",2022-04-05 11:15:00,2022-04-05,1899-12-31 11:15:00,"T_14",13.422496,"Fe","Mo","1","Fe_Mo_1"
"9817",2022-04-05 11:30:00,2022-04-05,1899-12-31 11:30:00,"T_14",13.472416,"Fe","Mo","1","Fe_Mo_1"
"9818",2022-04-05 11:45:00,2022-04-05,1899-12-31 11:45:00,"T_14",13.642144,"Fe","Mo","1","Fe_Mo_1"
"9819",2022-04-05 12:00:00,2022-04-05,1899-12-31 12:00:00,"T_14",13.472416,"Fe","Mo","1","Fe_Mo_1"
"9820",2022-04-05 12:15:00,2022-04-05,1899-12-31 12:15:00,"T_14",13.841824,"Fe","Mo","1","Fe_Mo_1"
"9821",2022-04-05 12:30:00,2022-04-05,1899-12-31 12:30:00,"T_14",13.622176,"Fe","Mo","1","Fe_Mo_1"
"9822",2022-04-05 12:45:00,2022-04-05,1899-12-31 12:45:00,"T_14",13.991584,"Fe","Mo","1","Fe_Mo_1"
"9823",2022-04-05 13:00:00,2022-04-05,1899-12-31 13:00:00,"T_14",13.262752,"Fe","Mo","1","Fe_Mo_1"
"9824",2022-04-05 13:15:00,2022-04-05,1899-12-31 13:15:00,"T_14",13.33264,"Fe","Mo","1","Fe_Mo_1"
"9825",2022-04-05 13:30:00,2022-04-05,1899-12-31 13:30:00,"T_14",13.212832,"Fe","Mo","1","Fe_Mo_1"
"9826",2022-04-05 13:45:00,2022-04-05,1899-12-31 13:45:00,"T_14",12.593824,"Fe","Mo","1","Fe_Mo_1"
"9827",2022-04-05 14:00:00,2022-04-05,1899-12-31 14:00:00,"T_14",12.593824,"Fe","Mo","1","Fe_Mo_1"
"9828",2022-04-05 14:15:00,2022-04-05,1899-12-31 14:15:00,"T_14",12.444064,"Fe","Mo","1","Fe_Mo_1"
"9829",2022-03-25 09:15:00,2022-03-25,1899-12-31 09:15:00,"T_15",8.544247,"Ext",NA,NA,"Ext"
"9830",2022-03-25 09:30:00,2022-03-25,1899-12-31 09:30:00,"T_15",4.4156212,"Ext",NA,NA,"Ext"
"9831",2022-03-25 09:45:00,2022-03-25,1899-12-31 09:45:00,"T_15",4.4615614,"Ext",NA,NA,"Ext"
"9832",2022-03-25 10:00:00,2022-03-25,1899-12-31 10:00:00,"T_15",4.4176186,"Ext",NA,NA,"Ext"
"9833",2022-03-25 10:15:00,2022-03-25,1899-12-31 10:15:00,"T_15",9.063571,"Ext",NA,NA,"Ext"
"9834",2022-03-25 10:30:00,2022-03-25,1899-12-31 10:30:00,"T_15",9.463051,"Ext",NA,NA,"Ext"
"9835",2022-03-25 10:45:00,2022-03-25,1899-12-31 10:45:00,"T_15",9.493012,"Ext",NA,NA,"Ext"
"9836",2022-03-25 11:00:00,2022-03-25,1899-12-31 11:00:00,"T_15",9.502999,"Ext",NA,NA,"Ext"
"9837",2022-03-25 11:15:00,2022-03-25,1899-12-31 11:15:00,"T_15",9.502999,"Ext",NA,NA,"Ext"
"9838",2022-03-25 11:30:00,2022-03-25,1899-12-31 11:30:00,"T_15",9.502999,"Ext",NA,NA,"Ext"
"9839",2022-03-25 11:45:00,2022-03-25,1899-12-31 11:45:00,"T_15",9.502999,"Ext",NA,NA,"Ext"
"9840",2022-03-25 12:00:00,2022-03-25,1899-12-31 12:00:00,"T_15",11.160841,"Ext",NA,NA,"Ext"
"9841",2022-03-25 12:15:00,2022-03-25,1899-12-31 12:15:00,"T_15",14.406616,"Ext",NA,NA,"Ext"
"9842",2022-03-25 12:30:00,2022-03-25,1899-12-31 12:30:00,"T_15",14.466538,"Ext",NA,NA,"Ext"
"9843",2022-03-25 12:45:00,2022-03-25,1899-12-31 12:45:00,"T_15",14.476525,"Ext",NA,NA,"Ext"
"9844",2022-03-25 13:00:00,2022-03-25,1899-12-31 13:00:00,"T_15",14.476525,"Ext",NA,NA,"Ext"
"9845",2022-03-25 13:15:00,2022-03-25,1899-12-31 13:15:00,"T_15",14.476525,"Ext",NA,NA,"Ext"
"9846",2022-03-25 13:30:00,2022-03-25,1899-12-31 13:30:00,"T_15",18.441364,"Ext",NA,NA,"Ext"
"9847",2022-03-25 13:45:00,2022-03-25,1899-12-31 13:45:00,"T_15",19.390129,"Ext",NA,NA,"Ext"
"9848",2022-03-25 14:00:00,2022-03-25,1899-12-31 14:00:00,"T_15",19.470025,"Ext",NA,NA,"Ext"
"9849",2022-03-25 14:15:00,2022-03-25,1899-12-31 14:15:00,"T_15",19.470025,"Ext",NA,NA,"Ext"
"9850",2022-03-25 14:30:00,2022-03-25,1899-12-31 14:30:00,"T_15",19.470025,"Ext",NA,NA,"Ext"
"9851",2022-03-25 14:45:00,2022-03-25,1899-12-31 14:45:00,"T_15",19.470025,"Ext",NA,NA,"Ext"
"9852",2022-03-25 15:00:00,2022-03-25,1899-12-31 15:00:00,"T_15",19.480012,"Ext",NA,NA,"Ext"
"9853",2022-03-25 15:15:00,2022-03-25,1899-12-31 15:15:00,"T_15",22.246411,"Ext",NA,NA,"Ext"
"9854",2022-03-25 15:30:00,2022-03-25,1899-12-31 15:30:00,"T_15",24.363655,"Ext",NA,NA,"Ext"
"9855",2022-03-25 15:45:00,2022-03-25,1899-12-31 15:45:00,"T_15",24.433564,"Ext",NA,NA,"Ext"
"9856",2022-03-25 16:00:00,2022-03-25,1899-12-31 16:00:00,"T_15",28.658065,"Ext",NA,NA,"Ext"
"9857",2022-03-25 16:15:00,2022-03-25,1899-12-31 16:15:00,"T_15",29.387116,"Ext",NA,NA,"Ext"
"9858",2022-03-25 16:30:00,2022-03-25,1899-12-31 16:30:00,"T_15",36.887353,"Ext",NA,NA,"Ext"
"9859",2022-03-25 16:45:00,2022-03-25,1899-12-31 16:45:00,"T_15",39.364129,"Ext",NA,NA,"Ext"
"9860",2022-03-25 17:00:00,2022-03-25,1899-12-31 17:00:00,"T_15",39.424051,"Ext",NA,NA,"Ext"
"9861",2022-03-29 15:00:00,2022-03-29,1899-12-31 15:00:00,"T_15",23.444851,"Ext",NA,NA,"Ext"
"9862",2022-03-29 15:15:00,2022-03-29,1899-12-31 15:15:00,"T_15",23.374942,"Ext",NA,NA,"Ext"
"9863",2022-03-29 15:30:00,2022-03-29,1899-12-31 15:30:00,"T_15",23.374942,"Ext",NA,NA,"Ext"
"9864",2022-03-29 15:45:00,2022-03-29,1899-12-31 15:45:00,"T_15",23.354968,"Ext",NA,NA,"Ext"
"9865",2022-03-29 16:00:00,2022-03-29,1899-12-31 16:00:00,"T_15",23.364955,"Ext",NA,NA,"Ext"
"9866",2022-03-29 16:15:00,2022-03-29,1899-12-31 16:15:00,"T_15",23.354968,"Ext",NA,NA,"Ext"
"9867",2022-03-29 16:30:00,2022-03-29,1899-12-31 16:30:00,"T_15",23.744461,"Ext",NA,NA,"Ext"
"9868",2022-03-29 16:45:00,2022-03-29,1899-12-31 16:45:00,"T_15",23.734474,"Ext",NA,NA,"Ext"
"9869",2022-03-29 17:00:00,2022-03-29,1899-12-31 17:00:00,"T_15",24.034084,"Ext",NA,NA,"Ext"
"9870",2022-03-29 17:15:00,2022-03-29,1899-12-31 17:15:00,"T_15",24.143941,"Ext",NA,NA,"Ext"
"9871",2022-03-29 17:30:00,2022-03-29,1899-12-31 17:30:00,"T_15",24.163915,"Ext",NA,NA,"Ext"
"9872",2022-03-29 17:45:00,2022-03-29,1899-12-31 17:45:00,"T_15",24.283759,"Ext",NA,NA,"Ext"
"9873",2022-03-29 18:00:00,2022-03-29,1899-12-31 18:00:00,"T_15",24.383629,"Ext",NA,NA,"Ext"
"9874",2022-03-29 18:15:00,2022-03-29,1899-12-31 18:15:00,"T_15",24.363655,"Ext",NA,NA,"Ext"
"9875",2022-03-29 18:30:00,2022-03-29,1899-12-31 18:30:00,"T_15",24.084019,"Ext",NA,NA,"Ext"
"9876",2022-03-29 18:45:00,2022-03-29,1899-12-31 18:45:00,"T_15",24.243811,"Ext",NA,NA,"Ext"
"9877",2022-03-29 19:00:00,2022-03-29,1899-12-31 19:00:00,"T_15",24.223837,"Ext",NA,NA,"Ext"
"9878",2022-03-29 19:15:00,2022-03-29,1899-12-31 19:15:00,"T_15",23.894266,"Ext",NA,NA,"Ext"
"9879",2022-03-29 19:30:00,2022-03-29,1899-12-31 19:30:00,"T_15",22.685839,"Ext",NA,NA,"Ext"
"9880",2022-03-29 19:45:00,2022-03-29,1899-12-31 19:45:00,"T_15",21.727087,"Ext",NA,NA,"Ext"
"9881",2022-03-29 20:00:00,2022-03-29,1899-12-31 20:00:00,"T_15",20.858218,"Ext",NA,NA,"Ext"
"9882",2022-03-29 20:15:00,2022-03-29,1899-12-31 20:15:00,"T_15",19.949401,"Ext",NA,NA,"Ext"
"9883",2022-03-29 20:30:00,2022-03-29,1899-12-31 20:30:00,"T_15",19.81957,"Ext",NA,NA,"Ext"
"9884",2022-03-29 20:45:00,2022-03-29,1899-12-31 20:45:00,"T_15",19.140454,"Ext",NA,NA,"Ext"
"9885",2022-03-29 21:00:00,2022-03-29,1899-12-31 21:00:00,"T_15",18.701026,"Ext",NA,NA,"Ext"
"9886",2022-03-29 21:15:00,2022-03-29,1899-12-31 21:15:00,"T_15",18.381442,"Ext",NA,NA,"Ext"
"9887",2022-03-29 21:30:00,2022-03-29,1899-12-31 21:30:00,"T_15",17.752261,"Ext",NA,NA,"Ext"
"9888",2022-03-29 21:45:00,2022-03-29,1899-12-31 21:45:00,"T_15",17.482612,"Ext",NA,NA,"Ext"
"9889",2022-03-29 22:00:00,2022-03-29,1899-12-31 22:00:00,"T_15",17.642404,"Ext",NA,NA,"Ext"
"9890",2022-03-29 22:15:00,2022-03-29,1899-12-31 22:15:00,"T_15",16.953301,"Ext",NA,NA,"Ext"
"9891",2022-03-29 22:30:00,2022-03-29,1899-12-31 22:30:00,"T_15",16.064458,"Ext",NA,NA,"Ext"
"9892",2022-03-29 22:45:00,2022-03-29,1899-12-31 22:45:00,"T_15",16.184302,"Ext",NA,NA,"Ext"
"9893",2022-03-29 23:00:00,2022-03-29,1899-12-31 23:00:00,"T_15",16.054471,"Ext",NA,NA,"Ext"
"9894",2022-03-29 23:15:00,2022-03-29,1899-12-31 23:15:00,"T_15",16.254211,"Ext",NA,NA,"Ext"
"9895",2022-03-29 23:30:00,2022-03-29,1899-12-31 23:30:00,"T_15",16.254211,"Ext",NA,NA,"Ext"
"9896",2022-03-29 23:45:00,2022-03-29,1899-12-31 23:45:00,"T_15",15.874705,"Ext",NA,NA,"Ext"
"9897",2022-03-29,2022-03-29,1899-12-31,"T_15",14.995849,"Ext",NA,NA,"Ext"
"9898",2022-03-30 00:15:00,2022-03-30,1899-12-31 00:15:00,"T_15",14.596369,"Ext",NA,NA,"Ext"
"9899",2022-03-30 00:30:00,2022-03-30,1899-12-31 00:30:00,"T_15",14.42659,"Ext",NA,NA,"Ext"
"9900",2022-03-30 00:45:00,2022-03-30,1899-12-31 00:45:00,"T_15",14.885992,"Ext",NA,NA,"Ext"
"9901",2022-03-30 01:00:00,2022-03-30,1899-12-31 01:00:00,"T_15",14.816083,"Ext",NA,NA,"Ext"
"9902",2022-03-30 01:15:00,2022-03-30,1899-12-31 01:15:00,"T_15",15.12568,"Ext",NA,NA,"Ext"
"9903",2022-03-30 01:30:00,2022-03-30,1899-12-31 01:30:00,"T_15",15.105706,"Ext",NA,NA,"Ext"
"9904",2022-03-30 01:45:00,2022-03-30,1899-12-31 01:45:00,"T_15",14.945914,"Ext",NA,NA,"Ext"
"9905",2022-03-30 02:00:00,2022-03-30,1899-12-31 02:00:00,"T_15",14.905966,"Ext",NA,NA,"Ext"
"9906",2022-03-30 02:15:00,2022-03-30,1899-12-31 02:15:00,"T_15",14.846044,"Ext",NA,NA,"Ext"
"9907",2022-03-30 02:30:00,2022-03-30,1899-12-31 02:30:00,"T_15",14.816083,"Ext",NA,NA,"Ext"
"9908",2022-03-30 02:45:00,2022-03-30,1899-12-31 02:45:00,"T_15",14.866018,"Ext",NA,NA,"Ext"
"9909",2022-03-30 03:00:00,2022-03-30,1899-12-31 03:00:00,"T_15",14.356681,"Ext",NA,NA,"Ext"
"9910",2022-03-30 03:15:00,2022-03-30,1899-12-31 03:15:00,"T_15",14.885992,"Ext",NA,NA,"Ext"
"9911",2022-03-30 03:30:00,2022-03-30,1899-12-31 03:30:00,"T_15",14.846044,"Ext",NA,NA,"Ext"
"9912",2022-03-30 03:45:00,2022-03-30,1899-12-31 03:45:00,"T_15",14.146954,"Ext",NA,NA,"Ext"
"9913",2022-03-30 04:00:00,2022-03-30,1899-12-31 04:00:00,"T_15",14.636317,"Ext",NA,NA,"Ext"
"9914",2022-03-30 04:15:00,2022-03-30,1899-12-31 04:15:00,"T_15",15.005836,"Ext",NA,NA,"Ext"
"9915",2022-03-30 04:30:00,2022-03-30,1899-12-31 04:30:00,"T_15",15.62503,"Ext",NA,NA,"Ext"
"9916",2022-03-30 04:45:00,2022-03-30,1899-12-31 04:45:00,"T_15",16.184302,"Ext",NA,NA,"Ext"
"9917",2022-03-30 05:00:00,2022-03-30,1899-12-31 05:00:00,"T_15",15.884692,"Ext",NA,NA,"Ext"
"9918",2022-03-30 05:15:00,2022-03-30,1899-12-31 05:15:00,"T_15",15.884692,"Ext",NA,NA,"Ext"
"9919",2022-03-30 05:30:00,2022-03-30,1899-12-31 05:30:00,"T_15",15.395329,"Ext",NA,NA,"Ext"
"9920",2022-03-30 05:45:00,2022-03-30,1899-12-31 05:45:00,"T_15",15.415303,"Ext",NA,NA,"Ext"
"9921",2022-03-30 06:00:00,2022-03-30,1899-12-31 06:00:00,"T_15",14.646304,"Ext",NA,NA,"Ext"
"9922",2022-03-30 06:15:00,2022-03-30,1899-12-31 06:15:00,"T_15",15.165628,"Ext",NA,NA,"Ext"
"9923",2022-03-30 06:30:00,2022-03-30,1899-12-31 06:30:00,"T_15",14.92594,"Ext",NA,NA,"Ext"
"9924",2022-03-30 06:45:00,2022-03-30,1899-12-31 06:45:00,"T_15",15.575095,"Ext",NA,NA,"Ext"
"9925",2022-03-30 07:00:00,2022-03-30,1899-12-31 07:00:00,"T_15",15.585082,"Ext",NA,NA,"Ext"
"9926",2022-03-30 07:15:00,2022-03-30,1899-12-31 07:15:00,"T_15",14.656291,"Ext",NA,NA,"Ext"
"9927",2022-03-30 07:30:00,2022-03-30,1899-12-31 07:30:00,"T_15",14.596369,"Ext",NA,NA,"Ext"
"9928",2022-03-30 07:45:00,2022-03-30,1899-12-31 07:45:00,"T_15",14.856031,"Ext",NA,NA,"Ext"
"9929",2022-03-30 08:00:00,2022-03-30,1899-12-31 08:00:00,"T_15",14.895979,"Ext",NA,NA,"Ext"
"9930",2022-03-30 08:15:00,2022-03-30,1899-12-31 08:15:00,"T_15",15.055771,"Ext",NA,NA,"Ext"
"9931",2022-03-30 08:30:00,2022-03-30,1899-12-31 08:30:00,"T_15",14.816083,"Ext",NA,NA,"Ext"
"9932",2022-03-30 08:45:00,2022-03-30,1899-12-31 08:45:00,"T_15",16.074445,"Ext",NA,NA,"Ext"
"9933",2022-03-30 09:00:00,2022-03-30,1899-12-31 09:00:00,"T_15",17.02321,"Ext",NA,NA,"Ext"
"9934",2022-03-30 09:15:00,2022-03-30,1899-12-31 09:15:00,"T_15",16.993249,"Ext",NA,NA,"Ext"
"9935",2022-03-30 09:30:00,2022-03-30,1899-12-31 09:30:00,"T_15",17.153041,"Ext",NA,NA,"Ext"
"9936",2022-03-30 09:45:00,2022-03-30,1899-12-31 09:45:00,"T_15",17.742274,"Ext",NA,NA,"Ext"
"9937",2022-03-30 10:00:00,2022-03-30,1899-12-31 10:00:00,"T_15",18.251611,"Ext",NA,NA,"Ext"
"9938",2022-03-30 10:15:00,2022-03-30,1899-12-31 10:15:00,"T_15",18.691039,"Ext",NA,NA,"Ext"
"9939",2022-03-30 10:30:00,2022-03-30,1899-12-31 10:30:00,"T_15",18.880792,"Ext",NA,NA,"Ext"
"9940",2022-03-30 10:45:00,2022-03-30,1899-12-31 10:45:00,"T_15",18.770935,"Ext",NA,NA,"Ext"
"9941",2022-03-30 11:00:00,2022-03-30,1899-12-31 11:00:00,"T_15",18.62113,"Ext",NA,NA,"Ext"
"9942",2022-03-30 11:15:00,2022-03-30,1899-12-31 11:15:00,"T_15",19.240324,"Ext",NA,NA,"Ext"
"9943",2022-03-30 11:30:00,2022-03-30,1899-12-31 11:30:00,"T_15",20.21905,"Ext",NA,NA,"Ext"
"9944",2022-03-30 11:45:00,2022-03-30,1899-12-31 11:45:00,"T_15",20.938114,"Ext",NA,NA,"Ext"
"9945",2022-03-30 12:00:00,2022-03-30,1899-12-31 12:00:00,"T_15",21.407503,"Ext",NA,NA,"Ext"
"9946",2022-03-30 12:15:00,2022-03-30,1899-12-31 12:15:00,"T_15",21.457438,"Ext",NA,NA,"Ext"
