date;parcelle;bloc;variete;culture;plante;nb_feuille;H_fev;d_collet;h_tige;weight_fresh;weight_dry;h-tige 2;H_tige_verte;nb_piqures;Piqures;Pollen_beetle;splitting;nb_ramification;bushy;Tortuotype;tortuo_A;tortuo_B;tortuo_C
15.02.2023;52;2;4;asso;9;NA;;11;5;;;;5;;0;;;;;;;;
15.02.2023;52;2;4;asso;10;NA;;9;4;;;;4;;0;;;;;;;;
15.02.2023;52;2;4;asso;11;NA;;15;7;;;;7;;0;;;;;;;;
15.02.2023;52;2;4;asso;12;NA;;12;6;;;;6;;0;;;;;;;;
15.02.2023;52;2;4;asso;13;NA;;13;7;;;;7;;0;;;;;;;;
15.02.2023;52;2;4;asso;14;NA;;4;4;;;;4;;0;;;;;;;;
15.02.2023;52;2;4;asso;15;NA;;11;4;;;;4;;0;;;;;;;;
15.02.2023;52;2;1;asso;1;NA;;18;9;;;;9;;0;;;;;;;;
15.02.2023;52;2;1;asso;2;NA;;15;7;;;;7;;0;;;;;;;;
15.02.2023;52;2;1;asso;3;NA;;11;7;;;;7;;0;;;;;;;;
15.02.2023;52;2;1;asso;4;NA;;12;6.5;;;;6.5;;0;;;;;;;;
15.02.2023;52;2;1;asso;5;NA;;7;5.5;;;;5.5;;0;;;;;;;;
15.02.2023;52;2;1;asso;6;NA;;12;8;;;;8;;0;;;;;;;;
15.02.2023;52;2;1;asso;7;NA;;11;6;;;;6;;0;;;;;;;;
15.02.2023;52;2;1;asso;8;NA;;5;7.5;;;;7.5;;0;;;;;;;;
15.02.2023;52;2;1;asso;9;NA;;12;4;;;;4;;0;;;;;;;;
15.02.2023;52;2;1;asso;10;NA;;17;5;;;;5;;0;;;;;;;;
15.02.2023;52;2;1;asso;11;NA;;20;8;;;;8;;0;;;;;;;;
15.02.2023;52;2;1;asso;12;NA;;18;4;;;;4;;0;;;;;;;;
15.02.2023;52;2;1;asso;13;NA;;8;10;;;;10;;0;;;;;;;;
15.02.2023;52;2;1;asso;14;NA;;23;7;;;;7;;0;;;;;;;;
15.02.2023;52;2;1;asso;15;NA;;5;6;;;;6;;0;;;;;;;;
15.02.2023;52;2;2;asso;1;NA;;3;7;;;;7;;0;;;;;;;;
15.02.2023;52;2;2;asso;2;NA;;11;6;;;;6;;0;;;;;;;;
15.02.2023;52;2;2;asso;3;NA;;7;4;;;;4;;0;;;;;;;;
15.02.2023;52;2;2;asso;4;NA;;3;5;;;;5;;0;;;;;;;;
15.02.2023;52;2;2;asso;5;NA;;10;4;;;;4;;0;;;;;;;;
15.02.2023;52;2;2;asso;6;NA;;10;4;;;;4;;0;;;;;;;;
15.02.2023;52;2;2;asso;7;NA;;2;3;;;;3;;0;;;;;;;;
15.02.2023;52;2;2;asso;8;NA;;4.5;3.5;;;;3.5;;0;;;;;;;;
15.02.2023;52;2;2;asso;9;NA;;10;3.5;;;;3.5;;0;;;;;;;;
15.02.2023;52;2;2;asso;10;NA;;9;3.5;;;;3.5;;0;;;;;;;;
15.02.2023;52;2;2;asso;11;NA;;15;3;;;;3;;0;;;;;;;;
15.02.2023;52;2;2;asso;12;NA;;17;3;;;;3;;0;;;;;;;;
15.02.2023;52;2;2;asso;13;NA;;6;4;;;;4;;0;;;;;;;;
15.02.2023;52;2;2;asso;14;NA;;14;4;;;;4;;0;;;;;;;;
15.02.2023;52;2;2;asso;15;NA;;9;4;;;;4;;0;;;;;;;;
15.02.2023;52;3;3;mono;1;NA;;6;7.5;;;;7.5;;0;;;;;;;;
15.02.2023;52;3;3;mono;2;NA;;13;6;;;;6;;0;;;;;;;;
15.02.2023;52;3;3;mono;3;NA;;6;6;;;;6;;0;;;;;;;;
15.02.2023;52;3;3;mono;4;NA;;8;4;;;;4;;0;;;;;;;;
15.02.2023;52;3;3;mono;5;NA;;12;f8;;;;#VALEUR!;;0;;;;;;;;
15.02.2023;52;3;3;mono;6;NA;;7;5;;;;5;;0;;;;;;;;
15.02.2023;52;3;3;mono;7;NA;;12;4;;;;4;;0;;;;;;;;
15.02.2023;52;3;3;mono;8;NA;;5;5;;;;5;;0;;;;;;;;
15.02.2023;52;3;3;mono;9;NA;;13;4.5;;;;4.5;;0;;;;;;;;
15.02.2023;52;3;3;mono;10;NA;;10;5;;;;5;;0;;;;;;;;
15.02.2023;52;3;3;mono;11;NA;;16;2;;;;2;;0;;;;;;;;
15.02.2023;52;3;3;mono;12;NA;;13;4;;;;4;;0;;;;;;;;
15.02.2023;52;3;3;mono;13;NA;;19;4;;;;4;;0;;;;;;;;
15.02.2023;52;3;3;mono;14;NA;;6;3.5;;;;3.5;;0;;;;;;;;
15.02.2023;52;3;3;mono;15;NA;;21;3;;;;3;;0;;;;;;;;
15.02.2023;52;3;4;mono;1;NA;;16;4;;;;4;;0;;;;;;;;
15.02.2023;52;3;4;mono;2;NA;;7;5;;;;5;;0;;;;;;;;
15.02.2023;52;3;4;mono;3;NA;;19;3;;;;3;;0;;;;;;;;
15.02.2023;52;3;4;mono;4;NA;;11;3.5;;;;3.5;;0;;;;;;;;
15.02.2023;52;3;4;mono;5;NA;;11;3;;;;3;;0;;;;;;;;
15.02.2023;52;3;4;mono;6;NA;;16;3.5;;;;3.5;;0;;;;;;;;
15.02.2023;52;3;4;mono;7;NA;;20;4;;;;4;;0;;;;;;;;
15.02.2023;52;3;4;mono;8;NA;;18;3.5;;;;3.5;;0;;;;;;;;
15.02.2023;52;3;4;mono;9;NA;;11;5;;;;5;;0;;;;;;;;
15.02.2023;52;3;4;mono;10;NA;;16;3;;;;3;;0;;;;;;;;
15.02.2023;52;3;4;mono;11;NA;;11;4;;;;4;;0;;;;;;;;
15.02.2023;52;3;4;mono;12;NA;;10;3.5;;;;3.5;;0;;;;;;;;
15.02.2023;52;3;4;mono;13;NA;;8;2;;;;2;;0;;;;;;;;
15.02.2023;52;3;4;mono;14;NA;;22;5;;;;5;;0;;;;;;;;
15.02.2023;52;3;4;mono;15;NA;;16;4.5;;;;4.5;;0;;;;;;;;
15.02.2023;52;3;2;mono;1;NA;;15;5;;;;5;;0;;;;;;;;
15.02.2023;52;3;2;mono;2;NA;;21;4.5;;;;4.5;;0;;;;;;;;
15.02.2023;52;3;2;mono;3;NA;;23;3;;;;3;;0;;;;;;;;
15.02.2023;52;3;2;mono;4;NA;;10;3;;;;3;;0;;;;;;;;
15.02.2023;52;3;2;mono;5;NA;;16;3;;;;3;;0;;;;;;;;
15.02.2023;52;3;2;mono;6;NA;;13;4.5;;;;4.5;;0;;;;;;;;
15.02.2023;52;3;2;mono;7;NA;;16;4;;;;4;;0;;;;;;;;
15.02.2023;52;3;2;mono;8;NA;;12;3.5;;;;3.5;;0;;;;;;;;
15.02.2023;52;3;2;mono;9;NA;;9;3;;;;3;;0;;;;;;;;
15.02.2023;52;3;2;mono;10;NA;;18;4;;;;4;;0;;;;;;;;
15.02.2023;52;3;2;mono;11;NA;;16;3.5;;;;3.5;;0;;;;;;;;
15.02.2023;52;3;2;mono;12;NA;;4;3;;;;3;;0;;;;;;;;
15.02.2023;52;3;2;mono;13;NA;;14;4;;;;4;;0;;;;;;;;
15.02.2023;52;3;2;mono;14;NA;;10;5;;;;5;;0;;;;;;;;
15.02.2023;52;3;2;mono;15;NA;;24;6.5;;;;6.5;;0;;;;;;;;
15.02.2023;52;3;1;mono;1;NA;;12;3;;;;3;;0;;;;;;;;
15.02.2023;52;3;1;mono;2;NA;;8;4.5;;;;4.5;;0;;;;;;;;
15.02.2023;52;3;1;mono;3;NA;;10;4.5;;;;4.5;;0;;;;;;;;
15.02.2023;52;3;1;mono;4;NA;;8;5;;;;5;;0;;;;;;;;
15.02.2023;52;3;1;mono;5;NA;;12;3;;;;3;;0;;;;;;;;
15.02.2023;52;3;1;mono;6;NA;;16;3.5;;;;3.5;;0;;;;;;;;
15.02.2023;52;3;1;mono;7;NA;;18;3;;;;3;;0;;;;;;;;
15.02.2023;52;3;1;mono;8;NA;;17;4;;;;4;;0;;;;;;;;
15.02.2023;52;3;1;mono;9;NA;;14;4;;;;4;;0;;;;;;;;
15.02.2023;52;3;1;mono;10;NA;;14;3.5;;;;3.5;;0;;;;;;;;
15.02.2023;52;3;1;mono;11;NA;;12;6;;;;6;;0;;;;;;;;
15.02.2023;52;3;1;mono;12;NA;;6;4.5;;;;4.5;;0;;;;;;;;
15.02.2023;52;3;1;mono;13;NA;;5;4;;;;4;;0;;;;;;;;
15.02.2023;52;3;1;mono;14;NA;;15;2;;;;2;;0;;;;;;;;
15.02.2023;52;3;1;mono;15;NA;;14;3.5;;;;3.5;;0;;;;;;;;
01.03.2023;52;1;1;asso;1;NA;;19.6;11.5;;;5;6.5;0;0;;;;;;;;
01.03.2023;52;1;1;asso;2;NA;;28.1;10;;;5;5;1;1;;;;;;;;
01.03.2023;52;1;1;asso;3;NA;;8.8;7;;;3.5;3.5;0;0;;;;;;;;
01.03.2023;52;1;1;asso;4;NA;;17.1;11;;;5.5;5.5;0;0;;;;;;;;
01.03.2023;52;1;1;asso;5;NA;;17.5;10;;;5.5;4.5;1;1;;;;;;;;
01.03.2023;52;1;1;asso;6;NA;;7;8.5;;;5.5;3;0;0;;;;;;;;
01.03.2023;52;1;1;asso;7;NA;;25;9.5;;;5;4.5;0;0;;;;;;;;
01.03.2023;52;1;1;asso;8;NA;;28;7;;;3.5;3.5;0;0;;;;;;;;
01.03.2023;52;1;1;asso;9;NA;;15.6;9.5;;;5;4.5;0;0;;;;;;;;
01.03.2023;52;1;1;asso;10;NA;;12.3;7;;;2.5;4.5;0;0;;;;;;;;
01.03.2023;52;1;1;asso;11;NA;;27.6;7;;;4.5;2.5;0;0;;;;;;;;
01.03.2023;52;1;1;asso;12;NA;;19;13;;;6;7;0;0;;;;;;;;
01.03.2023;52;1;1;asso;13;NA;;13.5;14;;;8;6;0;0;;;;;;;;
01.03.2023;52;1;1;asso;14;NA;;11.5;7.5;;;4.5;3;1;1;;;;;;;;
01.03.2023;52;1;1;asso;15;NA;;10;10;;;4.5;5.5;0;0;;;;;;;;
01.03.2023;52;1;2;asso;1;NA;;17.5;9;;;3.5;5.5;0;0;;;;;;;;
01.03.2023;52;1;2;asso;2;NA;;12.5;8.5;;;4.5;4;0;0;;;;;;;;
01.03.2023;52;1;2;asso;3;NA;;27.5;9.5;;;5;4.5;0;0;;;;;;;;
01.03.2023;52;1;2;asso;4;NA;;11;6.5;;;2.5;4;0;0;;;;;;;;
01.03.2023;52;1;2;asso;5;NA;;33;12;;;5.5;6.5;0;0;;;;;;;;
01.03.2023;52;1;2;asso;6;NA;;10;12;;;4;8;0;0;;;;;;;;
01.03.2023;52;1;2;asso;7;NA;;21;8;;;3.5;4.5;0;0;;;;;;;;
01.03.2023;52;1;2;asso;8;NA;;18;12;;;4;8;0;0;;;;;;;;
01.03.2023;52;1;2;asso;9;NA;;16;12;;;4.5;7.5;0;0;;;;;;;;
01.03.2023;52;1;2;asso;10;NA;;20;8;;;4;4;2;1;;;;;;;;
01.03.2023;52;1;2;asso;11;NA;;22.5;8.5;;;2;6.5;1;1;;;;;;;;
01.03.2023;52;1;2;asso;12;NA;;26.5;13;;;2.5;10.5;1;1;;;;;;;;
01.03.2023;52;1;2;asso;13;NA;;15.5;7;;;2.5;4.5;3;1;;;;;;;;
01.03.2023;52;1;2;asso;14;NA;;27;12.5;;;3.5;9;2;1;;;;;;;;
01.03.2023;52;1;2;asso;15;NA;;16.5;11.5;;;3;8.5;0;0;;;;;;;;
01.03.2023;52;1;3;asso;1;NA;;16.5;15;;;9;6;0;0;;;;;;;;
01.03.2023;52;1;3;asso;2;NA;;16.5;19;;;9;10;1;1;;;;;;;;
01.03.2023;52;1;3;asso;3;NA;;23;22;;;10;12;2;1;;;;;;;;
01.03.2023;52;1;3;asso;4;NA;;19;20;;;9;11;0;0;;;;;;;;
01.03.2023;52;1;3;asso;5;NA;;15;21;;;9;12;1;1;;;;;;;;
01.03.2023;52;1;3;asso;6;NA;;20;18;;;9;9;0;0;;;;;;;;
01.03.2023;52;1;3;asso;7;NA;;15.5;19;;;9;10;4;1;;;;;;;;
01.03.2023;52;1;3;asso;8;NA;;15.5;14.5;;;6;8.5;0;0;;;;;;;;
01.03.2023;52;1;3;asso;9;NA;;19.5;17.5;;;7.5;10;0;0;;;;;;;;
01.03.2023;52;1;3;asso;10;NA;;23;14;;;8;6;0;0;;;;;;;;
01.03.2023;52;1;3;asso;11;NA;;14;12.5;;;7;5.5;0;0;;;;;;;;
01.03.2023;52;1;3;asso;12;NA;;9;12;;;7.5;4.5;1;1;;;;;;;;
01.03.2023;52;1;3;asso;13;NA;;16;17;;;5;12;0;0;;;;;;;;
01.03.2023;52;1;3;asso;14;NA;;9;9.5;;;4.5;5;1;1;;;;;;;;
01.03.2023;52;1;3;asso;15;NA;;18;15;;;10;5;0;0;;;;;;;;
01.03.2023;52;1;4;asso;1;NA;;32;16;;;6;10;2;1;;;;;;;;
01.03.2023;52;1;4;asso;2;NA;;24;8;;;5;3;0;0;;;;;;;;
01.03.2023;52;1;4;asso;3;NA;;29;13;;;6;7;2;1;;;;;;;;
01.03.2023;52;1;4;asso;4;NA;;5;15;;;6;9;0;0;;;;;;;;
01.03.2023;52;1;4;asso;5;NA;;14;12;;;4.5;7.5;0;0;;;;;;;;
01.03.2023;52;1;4;asso;6;NA;;20.5;11;;;5;6;1;1;;;;;;;;
01.03.2023;52;1;4;asso;7;NA;;19;11.5;;;5;6.5;0;0;;;;;;;;
01.03.2023;52;1;4;asso;8;NA;;15.5;9.5;;;3.5;6;0;0;;;;;;;;
01.03.2023;52;1;4;asso;9;NA;;6.5;9;;;5;4;0;0;;;;;;;;
01.03.2023;52;1;4;asso;10;NA;;21;12;;;6;6;1;1;;;;;;;;
01.03.2023;52;1;4;asso;11;NA;;18;10.5;;;4;6.5;0;0;;;;;;;;
01.03.2023;52;1;4;asso;12;NA;;11;9;;;4;5;1;1;;;;;;;;
01.03.2023;52;1;4;asso;13;NA;;14;8.5;;;2.5;6;0;0;;;;;;;;
01.03.2023;52;1;4;asso;14;NA;;11;7.5;;;2.5;5;0;0;;;;;;;;
01.03.2023;52;1;4;asso;15;NA;;5;6.5;;;2.5;4;0;0;;;;;;;;
01.03.2023;52;1;1;mono;1;NA;;24.41;9;;;3.5;5.5;0;0;;;;;;;;
01.03.2023;52;1;1;mono;2;NA;;10.58;8;;;3.5;4.5;0;0;;;;;;;;
01.03.2023;52;1;1;mono;3;NA;;11;7.5;;;3.5;4;0;0;;;;;;;;
01.03.2023;52;1;1;mono;4;NA;;30.38;11.5;;;4;7.5;0;0;;;;;;;;
01.03.2023;52;1;1;mono;5;NA;;16.78;7;;;3.5;3.5;1;1;;;;;;;;
01.03.2023;52;1;1;mono;6;NA;;26;12.5;;;5;7.5;1;1;;;;;;;;
01.03.2023;52;1;1;mono;7;NA;;11.39;6.5;;;3;3.5;0;0;;;;;;;;
01.03.2023;52;1;1;mono;8;NA;;23.58;15;;;6;9;0;0;;;;;;;;
01.03.2023;52;1;1;mono;9;NA;;33.2;13;;;7;6;2;1;;;;;;;;
01.03.2023;52;1;1;mono;10;NA;;21.57;10;;;3;7;2;1;;;;;;;;
01.03.2023;52;1;1;mono;11;NA;;7.2;5.5;;;1;4.5;0;0;;;;;;;;
01.03.2023;52;1;1;mono;12;NA;;18.78;3.5;;;1;2.5;0;0;;;;;;;;
01.03.2023;52;1;1;mono;13;NA;;8.47;7;;;2;5;0;0;;;;;;;;
01.03.2023;52;1;1;mono;14;NA;;18.9;5.5;;;2.52;2.98;0;0;;;;;;;;
01.03.2023;52;1;1;mono;15;NA;;30.63;8.5;;;2;6.5;0;0;;;;;;;;
01.03.2023;52;1;4;mono;1;NA;;23.17;9.5;;;5;4.5;1;1;;;;;;;;
01.03.2023;52;1;4;mono;2;NA;;25.13;11;;;5;6;0;0;;;;;;;;
01.03.2023;52;1;4;mono;3;NA;;23.21;14;;;5;9;0;0;;;;;;;;
01.03.2023;52;1;4;mono;4;NA;;24.91;12.5;;;5;7.5;3;1;;;;;;;;
01.03.2023;52;1;4;mono;5;NA;;29.07;12.5;;;4.5;8;0;0;;;;;;;;
01.03.2023;52;1;4;mono;6;NA;;11.36;6.5;;;3;3.5;0;0;;;;;;;;
01.03.2023;52;1;4;mono;7;NA;;5.87;5;;;2.5;2.5;0;0;;;;;;;;
01.03.2023;52;1;4;mono;8;NA;;19.35;10;;;3.5;6.5;0;0;;;;;;;;
01.03.2023;52;1;4;mono;9;NA;;19.79;9;;;3.5;5.5;0;0;;;;;;;;
01.03.2023;52;1;4;mono;10;NA;;15;5.5;;;2.5;3;0;0;;;;;;;;
01.03.2023;52;1;4;mono;11;NA;;6.43;3.5;;;1;2.5;0;0;;;;;;;;
01.03.2023;52;1;4;mono;12;NA;;5.21;4.5;;;2;2.5;0;0;;;;;;;;
01.03.2023;52;1;4;mono;13;NA;;15.42;5;;;2;3;0;0;;;;;;;;
01.03.2023;52;1;4;mono;14;NA;;11.03;4.5;;;2;2.5;0;0;;;;;;;;
01.03.2023;52;1;4;mono;15;NA;;22.88;7;;;2;5;1;1;;;;;;;;
01.03.2023;52;1;3;mono;1;NA;;15.61;15;;;7;8;0;0;;;;;;;;
01.03.2023;52;1;3;mono;2;NA;;9.89;10;;;6;4;1;1;;;;;;;;
01.03.2023;52;1;3;mono;3;NA;;14.26;17;;;8.5;8.5;0;0;;;;;;;;
01.03.2023;52;1;3;mono;4;NA;;12.19;15;;;8;7;0;0;;;;;;;;
01.03.2023;52;1;3;mono;5;NA;;16.15;14.5;;;7;7.5;0;0;;;;;;;;
01.03.2023;52;1;3;mono;6;NA;;18.98;12;;;4.5;7.5;0;0;;;;;;;;
01.03.2023;52;1;3;mono;7;NA;;12.15;10.5;;;5;5.5;0;0;;;;;;;;
01.03.2023;52;1;3;mono;8;NA;;19.61;13;;;5.5;7.5;3;1;;;;;;;;
01.03.2023;52;1;3;mono;9;NA;;21.67;17;;;8;9;3;1;;;;;;;;
01.03.2023;52;1;3;mono;10;NA;;20.25;13;;;5.5;7.5;2;1;;;;;;;;
01.03.2023;52;1;3;mono;11;NA;;24.26;14;;;5;9;1;1;;;;;;;;
01.03.2023;52;1;3;mono;12;NA;;12.04;12;;;5.5;6.5;2;1;;;;;;;;
01.03.2023;52;1;3;mono;13;NA;;19.54;9.5;;;4;5.5;0;0;;;;;;;;
01.03.2023;52;1;3;mono;14;NA;;10.52;10;;;5.5;4.5;1;1;;;;;;;;
01.03.2023;52;1;3;mono;15;NA;;17.74;10;;;4;6;0;0;;;;;;;;
01.03.2023;52;1;2;mono;1;NA;;31;13;;;2;11;0;0;;;;;;;;
01.03.2023;52;1;2;mono;2;NA;;24.61;9;;;3;6;1;1;;;;;;;;
01.03.2023;52;1;2;mono;3;NA;;28.12;8;;;2.5;5.5;0;0;;;;;;;;
01.03.2023;52;1;2;mono;4;NA;;14.82;6.5;;;2;4.5;0;0;;;;;;;;
01.03.2023;52;1;2;mono;5;NA;;8.41;4.5;;;3;1.5;0;0;;;;;;;;
01.03.2023;52;1;2;mono;6;NA;;18.66;6;;;3;3;0;0;;;;;;;;
01.03.2023;52;1;2;mono;7;NA;;27;7;;;3;4;0;0;;;;;;;;
01.03.2023;52;1;2;mono;8;NA;;19.82;6;;;2.5;3.5;0;0;;;;;;;;
01.03.2023;52;1;2;mono;9;NA;;18.68;4;;;1.5;2.5;0;0;;;;;;;;
01.03.2023;52;1;2;mono;10;NA;;24.8;9;;;2;7;1;1;;;;;;;;
01.03.2023;52;1;2;mono;11;NA;;18;5;;;2;3;0;0;;;;;;;;
01.03.2023;52;1;2;mono;12;NA;;23.88;8.5;;;2;6.5;2;1;;;;;;;;
01.03.2023;52;1;2;mono;13;NA;;15.7;4;;;1;3;0;0;;;;;;;;
01.03.2023;52;1;2;mono;14;NA;;17.55;4.5;;;1;3.5;0;0;;;;;;;;
01.03.2023;52;1;2;mono;15;NA;;19.27;6.5;;;2.5;4;0;0;;;;;;;;
01.03.2023;52;3;3;asso;1;NA;;12.22;7;;;2;5;0;0;;;;;;;;
01.03.2023;52;3;3;asso;2;NA;;12.74;6;;;1.5;4.5;0;0;;;;;;;;
01.03.2023;52;3;3;asso;3;NA;;11.68;5.5;;;2;3.5;0;0;;;;;;;;
01.03.2023;52;3;3;asso;4;NA;;16.52;7;;;2.5;4.5;0;0;;;;;;;;
01.03.2023;52;3;3;asso;5;NA;;12.31;6;;;2.5;3.5;0;0;;;;;;;;
01.03.2023;52;3;3;asso;6;NA;;15.37;8;;;2;6;1;1;;;;;;;;
01.03.2023;52;3;3;asso;7;NA;;17.91;9;;;3;6;1;1;;;;;;;;
01.03.2023;52;3;3;asso;8;NA;;12.21;8;;;3;5;0;0;;;;;;;;
01.03.2023;52;3;3;asso;9;NA;;17.39;10.5;;;4;6.5;0;0;;;;;;;;
01.03.2023;52;3;3;asso;10;NA;;8.53;7;;;3.5;3.5;0;0;;;;;;;;
01.03.2023;52;3;3;asso;11;NA;;14.87;11;;;2;9;3;1;;;;;;;;
01.03.2023;52;3;3;asso;12;NA;;13.61;8;;;3;5;0;0;;;;;;;;
01.03.2023;52;3;3;asso;13;NA;;18.62;9.5;;;3;6.5;0;0;;;;;;;;
01.03.2023;52;3;3;asso;14;NA;;9.67;6;;;2;4;0;0;;;;;;;;
01.03.2023;52;3;3;asso;15;NA;;7.97;7;;;3;4;0;0;;;;;;;;
01.03.2023;52;3;1;asso;1;NA;;11.13;6.5;;;2.5;4;0;0;;;;;;;;
01.03.2023;52;3;1;asso;2;NA;;15.37;7;;;3.5;3.5;0;0;;;;;;;;
01.03.2023;52;3;1;asso;3;NA;;11.94;7;;;3;4;0;0;;;;;;;;
01.03.2023;52;3;1;asso;4;NA;;17.15;12;;;3.5;8.5;0;0;;;;;;;;
01.03.2023;52;3;1;asso;5;NA;;11.58;7;;;3;4;0;0;;;;;;;;
01.03.2023;52;3;1;asso;6;NA;;18.77;9.5;;;4;5.5;0;0;;;;;;;;
01.03.2023;52;3;1;asso;7;NA;;13.39;8.5;;;5;3.5;0;0;;;;;;;;
01.03.2023;52;3;1;asso;8;NA;;10.28;7;;;3;4;0;0;;;;;;;;
01.03.2023;52;3;1;asso;9;NA;;15.06;7;;;2.5;4.5;0;0;;;;;;;;
01.03.2023;52;3;1;asso;10;NA;;15.4;10;;;3.5;6.5;0;0;;;;;;;;
01.03.2023;52;3;1;asso;11;NA;;10.56;6;;;2;4;0;0;;;;;;;;
01.03.2023;52;3;1;asso;12;NA;;6.04;4.5;;;2;2.5;0;0;;;;;;;;
01.03.2023;52;3;1;asso;13;NA;;15.35;9.5;;;4;5.5;0;0;;;;;;;;
01.03.2023;52;3;1;asso;14;NA;;17.18;7;;;5;2;0;0;;;;;;;;
01.03.2023;52;3;1;asso;15;NA;;14.06;7;;;3;4;0;0;;;;;;;;
01.03.2023;52;3;2;asso;1;NA;;17.03;8.5;;;2;6.5;1;1;;;;;;;;
01.03.2023;52;3;2;asso;2;NA;;5.57;2.5;;;0.5;2;0;0;;;;;;;;
01.03.2023;52;3;2;asso;3;NA;;11.51;5;;;1.5;3.5;0;0;;;;;;;;
01.03.2023;52;3;2;asso;4;NA;;21.55;5;;;1;4;0;0;;;;;;;;
01.03.2023;52;3;2;asso;5;NA;;14.64;6;;;2;4;0;0;;;;;;;;
01.03.2023;52;3;2;asso;6;NA;;21;5.5;;;2;3.5;0;0;;;;;;;;
01.03.2023;52;3;2;asso;7;NA;;3.37;2;;;0.5;1.5;0;0;;;;;;;;
01.03.2023;52;3;2;asso;8;NA;;3.4;2.5;;;0.5;2;0;0;;;;;;;;
01.03.2023;52;3;2;asso;9;NA;;15.52;4.5;;;1.5;3;0;0;;;;;;;;
01.03.2023;52;3;2;asso;10;NA;;16.91;5.5;;;2;3.5;0;0;;;;;;;;
01.03.2023;52;3;2;asso;11;NA;;8.25;5.5;;;2;3.5;0;0;;;;;;;;
01.03.2023;52;3;2;asso;12;NA;;12.63;5.5;;;2.5;3;0;0;;;;;;;;
01.03.2023;52;3;2;asso;13;NA;;17;9.5;;;3;6.5;0;0;;;;;;;;
01.03.2023;52;3;2;asso;14;NA;;7.46;4.5;;;2;2.5;0;0;;;;;;;;
01.03.2023;52;3;2;asso;15;NA;;8.49;5;;;1.5;3.5;0;0;;;;;;;;
01.03.2023;52;3;4;asso;1;NA;;9.95;5;;;2;3;0;0;;;;;;;;
01.03.2023;52;3;4;asso;2;NA;;15.35;5.5;;;1;4.5;0;0;;;;;;;;
01.03.2023;52;3;4;asso;3;NA;;12.12;6;;;2;4;0;0;;;;;;;;
01.03.2023;52;3;4;asso;4;NA;;18.39;6.5;;;2.5;4;1;1;;;;;;;;
01.03.2023;52;3;4;asso;5;NA;;9.35;5.5;;;2;3.5;0;0;;;;;;;;
01.03.2023;52;3;4;asso;6;NA;;7.81;8.5;;;3;5.5;0;0;;;;;;;;
01.03.2023;52;3;4;asso;7;NA;;13.83;8;;;2;6;0;0;;;;;;;;
01.03.2023;52;3;4;asso;8;NA;;17.09;8;;;2;6;0;0;;;;;;;;
01.03.2023;52;3;4;asso;9;NA;;15.14;5;;;2.5;2.5;0;0;;;;;;;;
01.03.2023;52;3;4;asso;10;NA;;20.66;11.5;;;2;9.5;0;0;;;;;;;;
01.03.2023;52;3;4;asso;11;NA;;13.64;8.5;;;1;7.5;1;1;;;;;;;;
01.03.2023;52;3;4;asso;12;NA;;14.6;4;;;2.5;1.5;1;1;;;;;;;;
01.03.2023;52;3;4;asso;13;NA;;12.36;6;;;3;3;0;0;;;;;;;;
01.03.2023;52;3;4;asso;14;NA;;13.54;8;;;2.5;5.5;0;0;;;;;;;;
01.03.2023;52;3;4;asso;15;NA;;11.63;7;;;2.5;4.5;0;0;;;;;;;;
01.03.2023;52;2;3;mono;1;NA;;16;13;;;5.5;7.5;0;0;;;;;;;;
01.03.2023;52;2;3;mono;2;NA;;18.5;12;;;4.5;7.5;0;0;;;;;;;;
01.03.2023;52;2;3;mono;3;NA;;21.5;13;;;4.5;8.5;0;0;;;;;;;;
01.03.2023;52;2;3;mono;4;NA;;14.5;7;;;3.5;3.5;0;0;;;;;;;;
01.03.2023;52;2;3;mono;5;NA;;26;13;;;4;9;2;1;;;;;;;;
01.03.2023;52;2;3;mono;6;NA;;20;13;;;5.5;7.5;0;0;;;;;;;;
01.03.2023;52;2;3;mono;7;NA;;10;11.5;;;5.5;6;0;0;;;;;;;;
01.03.2023;52;2;3;mono;8;NA;;15.5;9.5;;;4;5.5;0;0;;;;;;;;
01.03.2023;52;2;3;mono;9;NA;;9.5;10;;;5;5;0;0;;;;;;;;
01.03.2023;52;2;3;mono;10;NA;;15;13;;;4;9;0;0;;;;;;;;
01.03.2023;52;2;3;mono;11;NA;;20.5;10;;;5;5;0;0;;;;;;;;
01.03.2023;52;2;3;mono;12;NA;;21.5;10;;;3.5;6.5;0;0;;;;;;;;
01.03.2023;52;2;3;mono;13;NA;;15.5;13;;;7.5;5.5;0;0;;;;;;;;
01.03.2023;52;2;3;mono;14;NA;;24;13;;;5;8;1;1;;;;;;;;
01.03.2023;52;2;3;mono;15;NA;;24;9;;;3.5;5.5;0;0;;;;;;;;
01.03.2023;52;2;2;mono;1;NA;;20.5;8;;;3;5;0;0;;;;;;;;
01.03.2023;52;2;2;mono;2;NA;;20.5;10.5;;;3.5;7;3;1;;;;;;;;
01.03.2023;52;2;2;mono;3;NA;;24;11;;;2.5;8.5;1;1;;;;;;;;
01.03.2023;52;2;2;mono;4;NA;;15.5;11;;;4;7;1;1;;;;;;;;
01.03.2023;52;2;2;mono;5;NA;;22.5;10;;;4;6;1;1;;;;;;;;
01.03.2023;52;2;2;mono;6;NA;;15.5;8;;;3.5;4.5;1;1;;;;;;;;
